2021-08-26 22:38:04,970 - INFO - epoch: 0, batch_id: 13312, auc:0.798862, loss:[0.44604188], avg_reader_cost: 0.00573 sec, avg_batch_cost: 0.51981 sec, avg_samples: 2048.00000, ips: 3939.93846 ins/s
2021-08-26 22:38:13,240 - INFO - epoch: 0, batch_id: 13328, auc:0.798875, loss:[0.4111857], avg_reader_cost: 0.00538 sec, avg_batch_cost: 0.51590 sec, avg_samples: 2048.00000, ips: 3969.75275 ins/s
2021-08-26 22:38:21,543 - INFO - epoch: 0, batch_id: 13344, auc:0.798885, loss:[0.43016443], avg_reader_cost: 0.00568 sec, avg_batch_cost: 0.51792 sec, avg_samples: 2048.00000, ips: 3954.27135 ins/s
*****/home/aistudio/data/criteo/slot_train_data_full/part-141_split0*****
*****/home/aistudio/data/criteo/slot_train_data_full/part-47_split0*****
*****/home/aistudio/data/criteo/slot_train_data_full/part-99_split0*****
2021-08-26 22:38:29,730 - INFO - epoch: 0, batch_id: 13360, auc:0.798894, loss:[0.44293913], avg_reader_cost: 0.00509 sec, avg_batch_cost: 0.51064 sec, avg_samples: 2048.00000, ips: 4010.63730 ins/s
2021-08-26 22:38:38,095 - INFO - epoch: 0, batch_id: 13376, auc:0.798906, loss:[0.43184534], avg_reader_cost: 0.00639 sec, avg_batch_cost: 0.52176 sec, avg_samples: 2048.00000, ips: 3925.15221 ins/s
2021-08-26 22:38:46,433 - INFO - epoch: 0, batch_id: 13392, auc:0.798920, loss:[0.45814416], avg_reader_cost: 0.00572 sec, avg_batch_cost: 0.51982 sec, avg_samples: 2048.00000, ips: 3939.85431 ins/s
2021-08-26 22:38:54,778 - INFO - epoch: 0, batch_id: 13408, auc:0.798929, loss:[0.46051368], avg_reader_cost: 0.00574 sec, avg_batch_cost: 0.52052 sec, avg_samples: 2048.00000, ips: 3934.51348 ins/s
*****/home/aistudio/data/criteo/slot_train_data_full/part-163_split0*****
2021-08-26 22:39:03,093 - INFO - epoch: 0, batch_id: 13424, auc:0.798943, loss:[0.43323517], avg_reader_cost: 0.00578 sec, avg_batch_cost: 0.51868 sec, avg_samples: 2048.00000, ips: 3948.48207 ins/s
2021-08-26 22:39:11,404 - INFO - epoch: 0, batch_id: 13440, auc:0.798958, loss:[0.42793322], avg_reader_cost: 0.00571 sec, avg_batch_cost: 0.51846 sec, avg_samples: 2048.00000, ips: 3950.13269 ins/s
2021-08-26 22:39:19,736 - INFO - epoch: 0, batch_id: 13456, auc:0.798976, loss:[0.42581108], avg_reader_cost: 0.00571 sec, avg_batch_cost: 0.51973 sec, avg_samples: 2048.00000, ips: 3940.51581 ins/s
2021-08-26 22:39:28,038 - INFO - epoch: 0, batch_id: 13472, auc:0.798983, loss:[0.4509472], avg_reader_cost: 0.00566 sec, avg_batch_cost: 0.51789 sec, avg_samples: 2048.00000, ips: 3954.51472 ins/s
2021-08-26 22:39:36,275 - INFO - epoch: 0, batch_id: 13488, auc:0.798997, loss:[0.45201704], avg_reader_cost: 0.00534 sec, avg_batch_cost: 0.51382 sec, avg_samples: 2048.00000, ips: 3985.83063 ins/s
2021-08-26 22:39:44,584 - INFO - epoch: 0, batch_id: 13504, auc:0.799006, loss:[0.43091702], avg_reader_cost: 0.00570 sec, avg_batch_cost: 0.51825 sec, avg_samples: 2048.00000, ips: 3951.72696 ins/s
2021-08-26 22:39:52,920 - INFO - epoch: 0, batch_id: 13520, auc:0.799013, loss:[0.45399934], avg_reader_cost: 0.00570 sec, avg_batch_cost: 0.52000 sec, avg_samples: 2048.00000, ips: 3938.43810 ins/s
